http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=89240,ttlyc,180,3.8,,http://www.top-law-schools.com/forums/stats.php?school=stanford,"Stanford, UC Berkeley/Boalt, Yale, Harvard, U of Michigan, Columbia, NYU, Penn, UVA",http://www.top-law-schools.com/forums/stats.php?school=georgetown,"Georgetown, Duke",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=25948,jrs12,180,3.7,3.7,http://www.top-law-schools.com/forums/stats.php?school=uva,UVA,http://www.top-law-schools.com/forums/stats.php?school=u-of-chicago,"U of Chicago, Harvard, U of Michigan, U of Minnesota, Duke, Columbia, Cornell, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=53452,gallifrey,180,3.7,3.7,,,http://www.top-law-schools.com/forums/stats.php?school=harvard,"Harvard, Columbia, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=77794,bp shinners,180,3.7,3.7,http://www.top-law-schools.com/forums/stats.php?school=u-of-chicago,"U of Chicago, Duke",http://www.top-law-schools.com/forums/stats.php?school=georgetown,"Georgetown, Harvard, Columbia, NYU, Penn, UVA",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=108222,donmincho,180,3.7,3.7,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=67594,incompetentia,180,3.7,3.5,http://www.top-law-schools.com/forums/stats.php?school=columbia,Columbia,http://www.top-law-schools.com/forums/stats.php?school=georgetown,"Georgetown, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=85789,D'Angelo,180,3.7,3.5,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=94870,Tyrrhus,180,3.7,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=73309,gazellemk,180,3.6,3.6,http://www.top-law-schools.com/forums/stats.php?school=u-of-chicago,U of Chicago,http://www.top-law-schools.com/forums/stats.php?school=harvard,"Harvard, Columbia, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=89221,humbled2010,180,3.6,3.6,http://www.top-law-schools.com/forums/stats.php?school=u-of-arizona,"U of Arizona, U of Michigan, William & Mary",http://www.top-law-schools.com/forums/stats.php?school=asu,"ASU, FSU, Wake Forest",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=103212,cynthiad,180,3.6,3.6,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=2113,GygesRing,180,3.6,,,,http://www.top-law-schools.com/forums/stats.php?school=columbia,Columbia,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=87886,ivy9123,180,3.6,,http://www.top-law-schools.com/forums/stats.php?school=uva,UVA,http://www.top-law-schools.com/forums/stats.php?school=northwestern,"Northwestern, U of Chicago, Harvard, U of Michigan, Duke, Columbia, NYU, U of Texas",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=63961,haydee,180,3.5,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=64146,venknat,180,3.4,3.4,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=59228,JFS,180,3.4,3.3,http://www.top-law-schools.com/forums/stats.php?school=uva,UVA,http://www.top-law-schools.com/forums/stats.php?school=ucla,"UCLA, Georgetown, Northwestern, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=55427,bgdddymtty,180,3.4,3,http://www.top-law-schools.com/forums/stats.php?school=byu,BYU,http://www.top-law-schools.com/forums/stats.php?school=uva,UVA,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=84089,GavinMcGimpsey,180,3.4,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=28301,fedex,180,3.3,3.3,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=84613,Dave Hall,180,3.3,3.3,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=99443,nyu2012grad,180,3.3,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=67864,enkisdom,180,3.2,3.2,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=74440,Ikki,180,3.2,2.3,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=20748,MiniMao,180,3.1,3.1,http://www.top-law-schools.com/forums/stats.php?school=ucla,"UCLA, Northwestern, U of Chicago, Duke, Cornell, Fordham, Penn",http://www.top-law-schools.com/forums/stats.php?school=usc,"USC, Georgetown, U of Michigan, NYU, Lewis & Clark",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=16025,rucoach,180,2.9,2.9,http://www.top-law-schools.com/forums/stats.php?school=u-of-michigan,"U of Michigan, Duke, NYU",http://www.top-law-schools.com/forums/stats.php?school=georgetown,"Georgetown, Northwestern, Cornell, Penn, UVA",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=62178,voltaicbore03,180,2.6,2.6,http://www.top-law-schools.com/forums/stats.php?school=emory,"Emory, Loyola - Chicago, U of Illinois, Cardozo, Fordham, Ohio State, Vanderbilt",http://www.top-law-schools.com/forums/stats.php?school=u-of-arizona,"U of Arizona, WUSTL, William & Mary",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=82307,Jumpman23,180,2.2,2.2,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=65062,Inmilex,180,2,4.1,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=10733,theturkeyisfat,180,2,2,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=61981,lhanvt13,180,,2,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=28922,SleekFire,180,,4,,,http://www.top-law-schools.com/forums/stats.php?school=columbia,Columbia,,
